,inv_num,date_year,date_winter,date_month,date_Monday,date_Saturday,date_Sunday,date_Thursday,date_Tuesday,date_Wednesday,date_morning,date_afternoon,date_evening,loc_latitude,loc_longitude,loc_North York,loc_Scarborough,loc_Toronto and East York,loc_Bay Street Corridor (76),loc_Rouge (131),loc_Waterfront Communities-The Island (77),loc_West Humber-Clairville (1),loc_Wexford/Maryvale (119),loc_Woburn (137),loc_dundas,loc_steeles,loc_finch,loc_lawrence,loc_lake shore,loc_queen,loc_clair,loc_sheppard,loc_bloor,loc_gardiner,loc_victoria,loc_don mills,loc_don valley,loc_king,env_no_traffic_control,env_intersection,env_major_arterial,env_daylight,env_precipitation,inv_cyclist,inv_pedestrian,inv_automobile,inv_passenger,inv_injury_level,inv_fatal_acc,cau_normal,cau_inattentive,cau_driving_properly,cau_failed_to_yield_row,cau_speeding,cau_agressive_driv,cau_going_ahead,cau_turning_left
93,2,2006,0,4,1,0,0,0,0,0,0,0,1,43.651845,-79.36989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,0,1,0,0,0,1,0,0
94,2,2006,0,4,0,0,0,0,1,0,0,1,0,43.674445,-79.56319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
95,2,2006,0,4,0,0,0,0,1,0,0,1,0,43.674445,-79.56319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,0,0
96,2,2006,0,4,0,0,0,0,1,0,0,1,0,43.769845,-79.28249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,0,1,0
97,2,2006,0,4,0,0,0,0,1,0,0,1,0,43.769845,-79.28249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
98,2,2006,0,4,0,0,0,0,1,0,0,0,1,43.653945,-79.36669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
99,2,2006,0,4,0,0,0,0,1,0,0,0,1,43.653945,-79.36669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,0,0,1,1,1,0
100,4,2006,0,5,0,1,0,0,0,0,0,0,1,43.744145,-79.40669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
101,2,2006,0,8,1,0,0,0,0,0,0,0,0,43.646145,-79.39179,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
102,4,2006,0,5,0,1,0,0,0,0,0,0,1,43.744145,-79.40669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
103,4,2006,0,5,0,1,0,0,0,0,0,0,1,43.744145,-79.40669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,1
104,2,2006,0,5,0,1,0,0,0,0,0,0,0,43.789445,-79.25969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
105,2,2006,0,5,0,1,0,0,0,0,0,0,0,43.789445,-79.25969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
106,2,2006,0,5,0,0,1,0,0,0,0,1,0,43.667545,-79.52759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
107,2,2006,0,5,0,0,1,0,0,0,0,1,0,43.667545,-79.52759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,0,0,1,1,2,0,0,0,0,0,0,0,1,0
108,2,2006,0,5,1,0,0,0,0,0,0,0,1,43.665345,-79.41649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
109,2,2006,0,5,1,0,0,0,0,0,0,0,1,43.665345,-79.41649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,2,0,1,0,0,0,1,1,0,0
110,3,2006,0,5,1,0,0,0,0,0,0,0,1,43.709145,-79.38619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,3,2006,0,5,1,0,0,0,0,0,0,0,1,43.709145,-79.38619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,2,0,1,0,0,0,0,0,1,0
112,3,2006,0,5,1,0,0,0,0,0,0,0,1,43.709145,-79.38619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
113,4,2006,0,5,0,0,0,0,1,0,1,0,0,43.626545,-79.50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,2,0,1,0,0,0,0,0,0,1
114,4,2006,0,5,0,0,0,0,1,0,1,0,0,43.626545,-79.50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
115,4,2006,0,5,0,0,0,0,1,0,1,0,0,43.626545,-79.50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
116,4,2006,0,5,0,0,0,0,1,0,1,0,0,43.626545,-79.50149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
117,2,2006,0,5,0,0,0,0,1,0,0,1,0,43.648345,-79.48569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,0,0
118,2,2006,0,5,0,0,0,0,1,0,0,1,0,43.648345,-79.48569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
119,3,2006,0,5,0,0,0,1,0,0,1,0,0,43.835745,-79.18299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
120,3,2006,0,5,0,0,0,1,0,0,1,0,0,43.835745,-79.18299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,1,0
121,3,2006,0,5,0,0,0,1,0,0,1,0,0,43.835745,-79.18299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,2,0,1,0,0,0,0,1,0,0
122,2,2006,0,5,0,0,0,1,0,0,1,0,0,43.689145,-79.39459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,1,0,0,1,1,0
123,2,2006,0,5,0,0,0,1,0,0,1,0,0,43.689145,-79.39459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
124,2,2006,0,5,0,0,0,1,0,0,0,1,0,43.684945,-79.42159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
125,2,2006,0,5,0,0,0,1,0,0,0,1,0,43.684945,-79.42159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
126,2,2006,0,5,0,0,0,1,0,0,0,0,1,43.717445,-79.52399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
127,2,2006,0,5,0,0,0,1,0,0,0,0,1,43.717445,-79.52399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
128,2,2006,0,5,0,1,0,0,0,0,0,1,0,43.670545,-79.38979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
129,2,2006,0,5,0,1,0,0,0,0,0,1,0,43.670545,-79.38979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,0,0,0
130,2,2006,0,5,0,1,0,0,0,0,0,0,1,43.656145,-79.39049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131,2,2006,0,5,0,1,0,0,0,0,0,0,1,43.656145,-79.39049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
132,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.761045,-79.49999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
133,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.761045,-79.49999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
134,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.761045,-79.49999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,0,0,0,1,0,0,1,1,1,0,1
135,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.761045,-79.49999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,0,2,0,1,0,0,0,1,1,0,0
136,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.761045,-79.49999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
137,2,2006,0,5,0,0,0,0,0,1,1,0,0,43.772845,-79.44819,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
138,2,2006,0,5,0,0,0,0,0,1,1,0,0,43.772845,-79.44819,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,1,0,0
139,2,2006,0,5,0,0,0,0,0,1,0,1,0,43.768745,-79.35689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
140,2,2006,0,5,0,0,0,0,0,1,0,1,0,43.768745,-79.35689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,1,0,2,0,1,0,0,0,0,1,0,0
141,2,2006,0,5,0,0,0,0,0,1,0,0,1,43.750745,-79.49259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
142,2,2006,0,5,0,0,0,0,0,1,0,0,1,43.750745,-79.49259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,1,0,3,1,1,0,0,0,0,0,0,0
143,4,2006,0,5,0,0,0,0,0,0,1,0,0,43.673945,-79.45729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,2,0,1,0,0,1,0,1,0,1
144,4,2006,0,5,0,0,0,0,0,0,1,0,0,43.673945,-79.45729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
145,4,2006,0,5,0,0,0,0,0,0,1,0,0,43.673945,-79.45729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,2,0,1,0,1,0,0,1,1,0
146,4,2006,0,5,0,0,0,0,0,0,1,0,0,43.673945,-79.45729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
147,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.681945,-79.31129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
148,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.681945,-79.31129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
149,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.681945,-79.31129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
150,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.681945,-79.31129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,1,0,0,1,0,0,0,1,1,1,0
151,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.681945,-79.31129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1,1,1,2,0,0,0,0,0,1,1,0,0
152,4,2006,0,5,0,0,1,0,0,0,1,0,0,43.713345,-79.55969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
153,4,2006,0,5,0,0,1,0,0,0,1,0,0,43.713345,-79.55969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,4,2006,0,5,0,0,1,0,0,0,1,0,0,43.713345,-79.55969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,1,0,0,0,0,0,0,1
155,4,2006,0,5,0,0,1,0,0,0,1,0,0,43.713345,-79.55969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
156,2,2006,0,5,0,0,0,0,1,0,0,0,1,43.712345,-79.42809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
157,2,2006,0,5,0,0,0,0,1,0,0,0,1,43.712345,-79.42809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,3,1,1,0,0,0,0,1,0,0
158,2,2006,0,5,0,0,0,0,0,1,1,0,0,43.672145,-79.59329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
159,2,2006,0,5,0,0,0,0,0,1,1,0,0,43.672145,-79.59329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,0,1,0,0,0,1,1,0
160,3,2006,0,5,0,0,0,0,0,1,0,0,1,43.661345,-79.38179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
161,3,2006,0,5,0,0,0,0,0,1,0,0,1,43.661345,-79.38179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
162,3,2006,0,5,0,0,0,0,0,1,0,0,1,43.661345,-79.38179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,1,0,1,0,2,0,1,0,1,0,0,0,1,0
163,2,2006,0,5,0,0,0,1,0,0,0,0,0,43.686245,-79.39329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
164,2,2006,0,5,0,0,0,1,0,0,0,0,0,43.686245,-79.39329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
165,1,2006,0,5,0,0,0,0,0,0,0,0,0,43.676745,-79.41579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
166,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.763345,-79.52119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,2,0,0,0,0,0,1,1,0,0
167,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.763345,-79.52119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
168,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.763345,-79.52119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
169,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.763345,-79.52119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
170,5,2006,0,5,0,1,0,0,0,0,0,0,0,43.763345,-79.52119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
171,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.749445,-79.27489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
172,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.749445,-79.27489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
173,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.749445,-79.27489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
174,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.749445,-79.27489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
175,5,2006,0,5,0,0,1,0,0,0,1,0,0,43.749445,-79.27489,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176,6,2006,0,5,0,0,1,0,0,0,0,1,0,43.682345,-79.52659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
177,6,2006,0,5,0,0,1,0,0,0,0,1,0,43.682345,-79.52659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,6,2006,0,5,0,0,1,0,0,0,0,1,0,43.682345,-79.52659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
179,6,2006,0,5,0,0,1,0,0,0,0,1,0,43.682345,-79.52659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,6,2006,0,5,0,0,1,0,0,0,0,1,0,43.682345,-79.52659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
181,6,2006,0,5,0,0,1,0,0,0,0,1,0,43.682345,-79.52659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
182,5,2006,0,5,1,0,0,0,0,0,0,0,0,43.752445,-79.40809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
183,5,2006,0,5,1,0,0,0,0,0,0,0,0,43.752445,-79.40809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
184,5,2006,0,5,1,0,0,0,0,0,0,0,0,43.752445,-79.40809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,1,2,0,0,0,0,0,0,0,0,1
185,5,2006,0,5,1,0,0,0,0,0,0,0,0,43.752445,-79.40809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186,5,2006,0,5,1,0,0,0,0,0,0,0,0,43.752445,-79.40809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
187,1,2006,0,5,0,0,0,0,1,0,0,0,0,43.671645,-79.36609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,3,1,1,0,0,0,0,1,1,0
188,5,2006,0,6,0,0,0,1,0,0,0,1,0,43.738845,-79.23839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
189,5,2006,0,6,0,0,0,1,0,0,0,1,0,43.738845,-79.23839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
190,5,2006,0,6,0,0,0,1,0,0,0,1,0,43.738845,-79.23839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,2,0,0,0,0,0,0,1,0,0
191,5,2006,0,6,0,0,0,1,0,0,0,1,0,43.738845,-79.23839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,2,0,1,0,1,0,0,1,1,0
192,5,2006,0,6,0,0,0,1,0,0,0,1,0,43.738845,-79.23839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
193,2,2006,0,6,0,0,0,0,0,0,1,0,0,43.669945,-79.31119,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
194,2,2006,0,6,0,0,0,0,0,0,1,0,0,43.669945,-79.31119,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,1,1,0,3,1,0,1,0,0,0,0,0,0
195,3,2006,0,6,0,1,0,0,0,0,0,0,1,43.680245,-79.43249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
196,3,2006,0,6,0,1,0,0,0,0,0,0,1,43.680245,-79.43249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
197,3,2006,0,6,0,1,0,0,0,0,0,0,1,43.680245,-79.43249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0,1,1,0,2,0,1,0,0,0,0,1,0,0
198,1,2006,0,6,0,0,1,0,0,0,0,1,0,43.804745,-79.27669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
199,8,2006,0,6,1,0,0,0,0,0,0,0,0,43.705545,-79.43839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
